20-Aug-14,2,1215 Outside the Church Hall.,A cart is being loaded with food and provisions. Dorothea and Isabel are heading for the harbour with their emergency provisions. They are nervous but excited.,"Dorothea, Isabel"
20-Aug-14,3,1230. On the quayside,thereês a lot of shouting and confusion. Hillary manages to get Lillian down to the harbour side. This is Council business. Let them pass.,"Hillary, Lillian"
20-Aug-14,4,The Cart 1240.,"Dorothea is checking that Isabel has coordinated with the Relief Committee. Isabel reassures her that all is well. Dorothea asks if Isabel will be attending  the service Ralph is going to give this afternoon in Saint Judeês. Isabel says she hopes to, it all depends on whether or not they can get away from the quayside. Dorothea confesses that working with Isabel on this great undertaking of theirs has given her a renewed sense of vigour to both herself and Ralph. Isabel says sheês glad. Dorothea goes on to say that she hopes the friendship forged between herself and Isabel will continue long into the future.","Dorothea, Isabel"
20-Aug-14,5,1.00. The quayside.,"Hillary wants to know when Sidney will be arriving. Lillian tells him that she is quite capable of documenting the event from the quayside. Hillary is sceptical about her picture taking prowess. Lillian assures him that she is as much a photographer as her husband. Hillary, needing to get the photos taken, acquiesces to the modern minded Lillian who sets about the snapping with Kitty as her assistant. Kitty observes that the refugees donêt appear to want to disembark","Hillary, Lillian, Kitty"
20-Aug-14,6,The Quayside. Continuous.,Hillary wants to know whatês going on. Harbourman/Police man tells him that the refugees arenêt moving. Clr. Graham arrives to oversee the operation and greet the refugees. He has speech prepared. He wants to know why they refugees are not getting out of the boats. Hillary says he has no idea. Clr. Graham observes that itês a bit of a poor show. Especially with all the trouble the Committee has gone to. Hillary wonders if there might be some way to get through to them if there someone who speaks their lingo. Clr. Graham says he may know the very person.,"Hillary, Gabriel"
20-Aug-14,7,1.30. The Quayside.,Dorothea and Isabel are helping unload the cart when Kitty comes up and asks if Isabel might come down to the quayside and assist. Dorothea complains that itês not convenient but Kitty says it urgent.,"Dorothea, Kitty, Isabel"
20-Aug-14,8,2,"Hillary joins Lillian as she photographs the pitiful plight of the refugees. Heês shaken as to why they wonêt disembark. Lillian tells him comments that perhaps that its wretched. What is, asks Hillary. The face of history, she replies.","Hillary, Lillian"
20-Aug-14,9,2.15. The Quayside.,Clr. Graham escorts his daughter to the boatês edge _ is she sure she is up to this? Isabel assures him that she is. Clr. Graham mumbles something about his brave girl and helps Isabel aboard the fishing boat.,"Gabriel, Isabel"
21-Aug-14,1,The Quayside 6pm.,"Isabel reports to Dorothea the stories sheês heard from the refugees. Stories of homes attacked, whole villages raise to the ground as the German offensive continues ruthlessly towards France. Dorothea is shocked but resolves to do her best by them.","Isabel, Dorothea"
21-Aug-14,2,The Quayside. 6.15,"Florrie, helping with dispensing articles of clothing asks Kitty to help her. Kitty, wanting to get away to the hotel and visit Dieter, protests that sheês been her all day assisting Lillian and that she wants to go home. Florrie insists she stay and help. Kitty, very grumpily, does as she is told.","Florrie, Kitty"
21-Aug-14,3,The Quayside. 7PM.,"Ralph arrives to assist the relief work. Dorothea asks about the Service and Ralph tells her that it was well attended. But whatês going on with the refugees _ why arenêt they getting off the boats? Dorothea comments that they look half-starved and terrified poor dears. But canêt they see weêre trying to help them, says Ralph. At this we hear a loud commotion","Ralph, Dorothea"
21-Aug-14,4,21,Victor and the Harbourman try to persuade the Belgians to disembark in Parleevoose French. They are unresponsive. Gradually tiring of the charade Victor tries to force one of them out of his seat. The Belgian -  our Henri _ freaks out and as he leaps to his feet Victor loses his footing and falls into the water with a loud splash and much spluttering.,"Victor, Harbourman, Henri"
21-Aug-14,5,2130,Lillian frustrated by the lack of light _ packs away her gear and speaks with Isabel who is setting up a trestle table laden with clothes. They hear the commotion but Lillian says she should get back to the studio and begin developing these photos. As Lillian leave s they are joined by Ralph who tells them he has been sent over by Dorothea to assist Isabel.,"Lillian, Isabel, Ralph"
21-Aug-14,6,21. 35. Quayside.,"Florrie and Kitty attend to Victor. Victor proclaims that he is lucky to find himself assisted by two angels of mercy. Victor goes on to say what a lovely day he and Kitty had there last week. This is the first Florrie has heard of it. Victor laying on the charm with a trowel goes into the whole if he didnêt know better he would have sworn Florrie was Kittyês sister. Florrie, ready to be charmed, plays along. Kitty is horrified by the whole charade says that she and Victor are not in any way, or will ever be, an item. Florrie berates her for dissing a brave soldier like Victor. Kitty canêt take it anymore and leaves as the refugees start to get off the boats.","Florrie, Kitty, Victor"
21-Aug-14,7,,Ralph and Isabel are busy handing out blankets and clothes. As they welcome the terrified Belgians they are both moved terribly by their pitiable condition. In a brief lull Ralph tells Isabel that despite everything he cannot regret anything that happened between them. Isabel asks that they do not speak of it and get back to handing out blankets.,"Ralph, Isabel"
21-Aug-14,8,0000. THE Hotel.,Kitty goes down the stairs calling out for Dieter but Dieter has gone.,Kitty
21-Aug-14,9,The Beach. 0100.,PC Stone chases after and tackles a terrified Henri to the ground. Henri tries to run away. PC Stone arrests him and manhandles him up the beach,"Norman, Henri"
22-Aug-14,1,0845. A Street.,"Hillary is involved in a heated discussion about money, or his lack thereof, with Laurent Lecoeur a Belgian refugee. Jacques cannot pay the rent. He has nothing. Hillary is impressed with Jacqueês command of English. Jacques says he still has no money for the rent. ","Hillary, Laurent, Jacques"
22-Aug-14,2,09.00 Town Hall.,"Clr. Graham is with a reporter who wants the low down on the Belgian refugee situation. Clr. Graham gives a stock answer that Folkestone, and Folkestoneês councillors, must do all they can to meet the challenges of the war. Hillary arrives and sits in on the interview.","Gabriel, Hillary, reporter"
22-Aug-14,3,0915. The Photographers gallery,". Victor turns up to see Kitty and before she can get rid of him in comes a flustered Sidney. Heês organised things so that he can photograph the eclipse today. Most exciting. Kitty asks if Lillian will be accompanying him. He says Lillian was up all night developing the prints from last night but she should be able to run things while heês away for an hour over lunch. Now, heês really got to go.","Victor, Kitty, Sidney"
22-Aug-14,4,0920. Town Hall.,"Clr. Graham becomes flustered under the interviewerês questions. He has no idea what the long term effects will be on Folkestone and he has no easy answers to offer. Everyone is working flat out though and heêll thank the reporter to report that. The Reporter takes umbrage at Grahamês tone and questions harder. Hillary intervenes trying, as best he can, to take the pressure off Graham. At this moment Sidney arrives, profuse apologies and excuses for being so late. Hillary suggests they not waste any more time and take the picture now.","Gabriel, Hillary, reporter, Sidney"
22-Aug-14,5,1000. The Police Cell,"Isabel turns up at PC Stoneês request and is shown in to Henri who is unresponsive to any questions. Isabel speaks French to Henri but she can get no answer. PC Stone, becoming exasperated and complaining that these Belgies donêt seem to appreciate the great efforts that are being made on their behalf, I silences by Isabel who offers to arrange to have him picked up and taken to a house where he can stay.","Isabel, Norman"
22-Aug-14,6,1010. The Leas.,"Sidney is setting up his camera when he is approached by a group of ladies. They ask him why he isnêt signed up for the War Effort. Sidney tells them to mind their own business but the chief Lady hands his white feather. Whatês this?, exclaims Sidney. For shame, replies the woman marching off on the search for another victim.","Sidney, Woman"
22-Aug-14,7,1100. The German Consul.,"Adam is back at the Consul with Jessie who tries to talk him out of hanging around by the Consul. Just at this moment the door opens and Mr. Boot and another man come out into the garden smoking cigarettes. Jessie wants to get away, but Adamês not going anywhere. Jessie makes a run for it. This time Adam doesnêt hesitate and he goes over to him, holding out the money as he does so, Mr. Boot has no idea who he is. Adam protests and PC Stone on his beat passes the grounds of the Consul. Seeing Adam in there he storms over toward Mr. Boot apologising and threatening all sorts of hell on young Adam. Mr. Boot intervenes _ heês only a child etc. _ letês treat him leniently as long as Adam promises that this will be an end to his nonsense.","Adam, Jessie, Boot, Norman"
